VDID,SubAuthorityCode,BiDirectional,PositionLon,PositionLat,RoadName,LocationMile,LinkID,Bearing,RoadDirection,LaneNum,ActualLaneNum
VD-N3-N-68-O-SW-22-龍潭,NFB-NR,0,121.22437,24.861464,國道3號,68K+000,0000301118050H,NW,N,1,1
VD-N2-W-3.360-M-RS,NFB-NR,0,121.22394,25.039635,國道2號,3K+360,0000200100300H,NW,W,4,4
VD-N1-S-229-R-WS-3-南下入口-西螺服務區,NFB-CR,0,120.4736666,23.77851712,國道1號,229K+000,0000101049040P,S,S,1,1
VD-N1-N-95-I-EN-1B-新竹-新安路,NFB-NR,0,121.00421,24.78214,國道1號,95K+000,0000101129060O,N,N,2,2
VD-N1-S-338-O-NW-1-Loop,NFB-SR,0,120.2775546,22.8821219,國道1號,338K+000,0000101067000E,S,S,2,2
VD-N1H-N-55.550-M-LOOP,NFB-NR,0,121.24915,24.99928,國道1號五股楊梅高架道路,55K+550,00001B0105500H,NE,N,3,3
VD-N10-E-21.502-M-Loop,NFB-SR,0,120.438611,22.796111,國道10號,21K+502,0001000002100E,E,E,2,2
VD-N3-S-108.320-M-LOOP,NFB-NR,0,120.91967,24.740324,國道3號,108K+320,0000300010800O,SW,S,4,4
VD-N1-S-207.800-N-LOOP,NFB-CR,0,120.50729,23.983522,國道1號,207K+800,0000100020760N,S,S,4,4
VD-N3-N-76.490-N-LOOP,NFB-NR,0,121.19581,24.800503,國道3號,76K+490,0000300107620J,NE,N,4,4
VD-N3-N-308.459-M-Loop,NFB-SR,0,120.431944,23.375833,國道3號,308K+459,0000300130800D,N,N,3,3
VD-N1-N-49-O-SE-31A-桃園-經國路,NFB-NR,0,121.29791,25.036114,國道1號,49K+000,0000101118030H,E,N,1,1
VD-N1-S-189-O-NW-21-南下出口-大肚,NFB-CR,0,120.5834529,24.11939024,國道1號,189K+000,0000101043010B,W,S,1,1
VD-N3-N-430.801-M-Loop,NFB-SR,0,120.50881,22.447626,國道3號,430K+801,0000301173030T,NE,N,2,2
VD-N3-S-43.800-M-RS,NFB-NR,0,121.42,24.9561,國道3號,43K+800,0000300004300F,SW,S,4,4
VD-N1H-N-52.583-M-LOOP,NFB-NR,0,121.27141,25.01667,國道1號五股楊梅高架道路,52K+583,00001B0105220H,NE,N,3,3
VD-N1-N-184.690-M-RS,NFB-CR,0,120.61672,24.124533,國道1號,184K+690,0000100118400B,N,N,4,4
VD-N1-N-1-I-EN-1-國安路-基隆,NFB-NR,0,121.72954,25.114218,國道1號,1K+000,0000101102010C,N,N,1,1
VD-N1-S-109.250-M-LOOP,NFB-CR,0,120.92447,24.700066,國道1號,109K+250,0000100010900K,SW,S,3,3
VD-N1-N-299-I-WN-22-Loop,NFB-SR,0,120.2402849,23.22121377,國道1號,299K+000,0000101159060D,N,N,1,1
VD-N3-S-11.330-N-LOOP,NFB-NR,0,121.64426,25.06864,國道3號,11K+330,0000300001100F,S,S,2,2
VD-T88-E-9.970-N-Loop,NFB-SR,0,120.43095,22.592205,台88線,9K+970,1008800000900E,E,E,2,2
VD-N1-N-295.530-M-Loop,NFB-SR,0,120.25698,23.254948,國道1號,295K+530,0000100129500D,NE,N,3,3
VD-N1-N-26.780-M-RS,NFB-NR,0,121.497696,25.076452,國道1號,26K+780,0000100102680F,E,N,6,6
VD-N3-S-44.990-M-LOOP,NFB-NR,0,121.41064,24.95028,國道3號,44K+990,0000300004400F,SW,S,4,4
VD-N3A-W-3-O-EN-22-萬芳,NFB-NR,0,121.58185,25.00449,國道3甲,3K+000,0000311102020A,W,N,1,1
VD-N3-N-224-I-WN-22X-北上入口2-南投,NFB-CR,0,120.6693223,23.94694475,國道3號,224K+000,0000301145040M,N,N,1,1
VD-N3-S-2-O-NE-1-瑪東,NFB-NR,0,121.69762,25.128403,國道3號,2K+000,0000301002000C,S,S,1,1
VD-N1-N-22.990-N-LOOP,NFB-NR,0,121.53425,25.07257,國道1號,22K+990,0000100102280A,E,N,2,2
VD-N1-N-27.970-M-LOOP,NFB-NR,0,121.48627,25.073751,國道1號,27K+970,0000100102750F,E,N,4,4
VD-N1-S-8.260-M-LOOP,NFB-NR,0,121.67329,25.0845,國道1號,8K+260,0000100000800C,SW,S,3,3
VD-N1-S-301.040-M-Loop,NFB-SR,0,120.237,23.209373,國道1號,301K+040,0000100030100D,S,S,3,3
VD-N1-S-69-O-NE-22-楊梅,NFB-NR,0,121.16327,24.909712,國道1號,69K+000,0000101025020H,S,S,1,1
VD-N3-S-312.634-M-Loop,NFB-SR,0,120.436666,23.339166,國道3號,312K+634,0000300031260D,SW,S,3,3
VD-N1-S-78.170-M-LOOP,NFB-NR,0,121.08262,24.88479,國道1號,78K+170,0000100007800J,W,S,3,3
VD-N1-S-334.450-M-RS,NFB-SR,0,120.26143,22.915258,國道1號,334K+450,0000100033400D,S,S,3,3
VD-N5-N-1.068-M-LOOP,NFB-PL,0,121.63289,25.031313,國道5號,1K+068,0000500100100A,NW,N,2,2
VD-N3-N-124.453-N-LOOP,NFB-CR,0,120.81849,24.637035,國道3號,124K+453,0000300112410K,NE,N,3,3
VD-N5-S-30.266-M-LOOP,NFB-PL,0,121.79007,24.829199,國道5號,30K+266,0000500003000G,SW,S,2,2
VD-N5-N-19.689-M-PS-LOOP,NFB-PL,0,121.74337,24.908337,國道5號,19K+689,0000500101900F,NW,N,2,2
VD-N1-N-171.990-M-LOOP,NFB-CR,0,120.67561,24.215979,國道1號,171K+990,0000100117200B,NE,N,3,3
VD-N3-S-319-R-ES-1-Loop,NFB-SR,0,120.39587,23.28626,國道3號,319K+000,0000301087010D,SW,S,1,1
VD-N3-S-424.764-N-Loop,NFB-SR,0,120.5305157,22.48838256,國道3號,424K+764,0000300042500T,S,S,2,2
VD-N2-E-8.880-N-LOOP,NFB-NR,0,121.272,25.0206,國道2號,8K+880,0000201004070H,E,E,3,3
VD-N1-S-160-I-WS-12-南下入口2,NFB-CR,0,120.7006606,24.31337713,國道1號,160K+000,0000101036060B,S,S,1,1
VD-N1-N-166.520-M-LOOP,NFB-CR,0,120.6918,24.262314,國道1號,166K+520,0000100116620B,N,N,4,4
VD-N1-N-58.500-M-LOOP,NFB-NR,0,121.229,24.9804,國道1號,58K+500,0000100105800H,NE,N,3,3
VD-N5-S-32.618-M-IMAGE,NFB-PL,0,121.78121,24.810389,國道5號,32K+618,0000500003200G,S,S,2,2
VD-N1-S-41-I-WS-1A-林口-文化一路,NFB-NR,0,121.36598,25.06553,國道1號,41K+000,0000101017040F,W,S,1,1
VD-N1-S-357.500-N-Loop,NFB-SR,0,120.33269,22.722174,國道1號,357K+500,0000100035700E,S,S,3,3
VD-N3-N-22.620-M-LOOP,NFB-NR,0,121.590485,24.985497,國道3號,22K+620,0000300102200A,NE,N,3,3
VD-N3-N-354.715-M-Loop,NFB-SR,0,120.3202682,22.99636825,國道3號,354K+715,0000300135500D,N,N,3,3
VD-N3-S-334.549-N-Loop,NFB-SR,0,120.352777,23.169166,國道3號,334K+549,0000300033460D,S,S,3,3
VD-N3-N-61.000-M-LOOP,NFB-NR,0,121.2739,24.903872,國道3號,61K+000,0000300106070H,NE,N,4,4
VD-N1-S-52-I-WS-機場系統-2E1S,NFB-NR,0,121.271,25.0194,國道1號,52K+000,0000101019090H,S,S,1,1
VD-N1-S-362-O-NW-22-Loop,NFB-SR,0,120.336889,22.640944,國道1號,362K+000,0000101072020E,S,S,1,1
VD-N1-N-338-I-WN-22-Loop,NFB-SR,0,120.2783538,22.88179658,國道1號,338K+000,0000101167030E,NW,N,1,1
VD-N3-N-20-I-EN-1-木柵,NFB-NR,0,121.59664,25.003101,國道3號,20K+000,0000301108050A,NW,N,1,1
VD-N3-S-136.231-M-RS,NFB-CR,0,120.751816,24.555468,國道3號,136K+231,0000300013600K,SW,S,3,3
VD-N1-N-23-O-SE-22B-圓山-建國北路,NFB-NR,0,121.53257,25.072023,國道1號,23K+000,0000101111070A,SE,N,2,2
VD-N3-N-31-I-WN-1B-安坑,NFB-NR,0,121.5236473,24.97020049,國道3號,31K+000,0000301110080F,E,N,1,1
VD-N1-N-62-I-WN-22-中壢,NFB-NR,0,121.200485,24.95728,國道1號,62K+000,0000101122050H,NE,N,1,1
VD-N1-N-150-I-WN-22-北上入口-三義,NFB-CR,0,120.759384,24.391708,國道1號,150K+000,0000101135030K,N,N,1,1
VD-N4-W-20.690-M-RS,NFB-CR,0,120.74855,24.24781,國道4號,20K+690,0000400102030B,NE,W,2,2
VD-N6-W-34-I-EW-21-西向入口-埔里,NFB-CR,0,120.9735906,23.98778435,國道6號,34K+000,0000601107010M,NW,W,1,1
VD-N3-S-237-O-NW-1-南下出口,NFB-CR,0,120.7006412,23.85164698,國道3號,237K+000,0000301047000M,S,S,1,1
VD-N1-N-85.010-M-LOOP,NFB-NR,0,121.01843,24.8708,國道1號,85K+010,0000100108440J,NE,N,4,4
VD-N1-S-158-R-NW-1-南下出口,NFB-CR,0,120.7121094,24.32738539,國道1號,158K+000,0000101082000B,W,S,1,1
VD-N1-N-10-O-SE-1-汐止,NFB-NR,0,121.6527806,25.0735737,國道1號,10K+000,0000101106000F,SE,N,2,2
VD-N1-S-169.990-M-RS,NFB-CR,0,120.686615,24.231737,國道1號,169K+990,0000100016900B,S,S,4,4
VD-N1-N-302.340-M-Loop,NFB-SR,0,120.2365,23.19748,國道1號,302K+340,0000100130200D,N,N,3,3
VD-N1-S-192-I-ES-1-南下入口1,NFB-CR,0,120.5511353,24.09877868,國道1號,192K+000,0000101044040N,SW,S,2,2
VD-N1-N-317.600-M-RS,NFB-SR,0,120.2533,23.063704,國道1號,317K+600,0000100131700D,N,N,4,4
VD-N8-W-14.155-N-Loop,NFB-SR,0,120.29717,23.058159,國道8號,14K+155,0000800101420D,W,W,2,2
VD-N1-N-34-O-SE-1-高公局,NFB-NR,0,121.424,25.0663,高公局道路匝道,34K+000,6267180100000F,NE,NE,1,1
VD-N1-N-150-N-LOOP,NFB-CR,0,120.75919,24.394073,國道1號,150K+000,0000100115000K,NE,N,3,3
VD-N3-S-144-I-WS-1-南下入口1,NFB-CR,0,120.7041491,24.49399803,國道3號,144K+000,0000301030050K,S,S,2,2
VD-N1-N-319-O-SE-21-Loop,NFB-SR,0,120.2529459,23.04171505,國道1號,319K+000,0000101163010D,NE,N,1,1
VD-N10-W-17.252-M-Loop,NFB-SR,0,120.408611,22.771666,國道10號,17K+252,0001000101700E,SW,W,3,3
VD-N3-N-182-I-EN-21X-北上入口2-台中,NFB-CR,0,120.5733857,24.19366323,國道3號,182K+000,0000301135070B,N,N,1,1
VD-N5-N-14-O-SW-1-LOOP,NFB-PL,0,121.7126177,24.94234331,國道5號,14K+000,0000501103010F,S,N,1,1
VD-N3-S-336.054-M-Loop,NFB-SR,0,120.346666,23.156944,國道3號,336K+054,0000300033600D,SW,S,3,3
VD-N3-S-151.801-M-RS,NFB-CR,0,120.68173,24.439203,國道3號,151K+801,0000300015100K,S,S,3,3
VD-N1-S-360.000-M-Loop,NFB-SR,0,120.327614,22.700172,國道1號,360K+000,0000100035900E,S,S,4,4
VD-N3-S-150.456-M-RS,NFB-CR,0,120.67848,24.450912,國道3號,150K+456,0000300015000K,S,S,3,3
VD-N3-N-300-I-WN-1-Loop,NFB-SR,0,120.47089,23.431044,國道3號,300K+000,0000300130030Q,NE,N,1,1
VD-N6-E-29.198-M-LOOP,NFB-CR,0,120.9191757,23.97935818,國道6號,29K+198,0000600002860M,E,E,2,2
VD-N3-S-238.001-M-RS,NFB-CR,0,120.70444,23.845755,國道3號,238K+001,0000300023800M,S,S,4,4
VD-N1-S-272-I-WS-21-Loop,NFB-SR,0,120.3557048,23.42183855,國道1號,272K+000,0000101057100Q,S,S,1,1
VD-T88-E-14.172-M-RS,NFB-SR,0,120.46885,22.579138,台88線,14K+172,1008800001400T,SE,E,2,2
VD-N10-W-6-O-EN-1-Loop,NFB-SR,0,120.360278,22.707583,國道10號,6K+000,0001000100600E,S,W,1,1
VD-N6-E-5-I-SE-1-東向入口-東草屯,NFB-CR,0,120.7195601,24.00570427,國道6號,5K+000,0000601003030M,NE,E,1,1
VD-N3-N-55.870-M-LOOP,NFB-NR,0,121.31322,24.930986,國道3號,55K+870,0000300105520H,NE,N,4,4
VD-N3-S-201.532-N-LOOP,NFB-CR,0,120.599686,24.095316,國道3號,201K+532,0000300020120N,SE,S,3,3
VD-N3-N-431-I-EN-1-Loop,NFB-SR,0,120.50588,22.445263,國道3號,431K+000,0000301173030T,NE,N,1,1
VD-N3-S-252.091-M-RS,NFB-CR,0,120.64178,23.774115,國道3號,252K+091,0000300025200P,W,S,3,3
VD-N1-S-181.950-N-LOOP,NFB-CR,0,120.6197126,24.15112306,國道1號,181K+950,0000100018100B,S,S,3,3
VD-N3-N-113.538-M-RS,NFB-CR,0,120.88352,24.70794,國道3號,113K+538,0000300111300K,NE,N,3,3
VD-N3-S-208.691-N-LOOP,NFB-CR,0,120.6588651,24.06655918,國道3號,208K+691,0000300020850B,E,S,3,3
VD-N3K-N-1.090-M-LOOP,NFB-NR,0,121.73198,25.152908,台2己線,1K+090,3000260100118C,E,E,2,2
VD-N3-N-96.350-M-LOOP,NFB-NR,0,121.02874,24.756956,國道3號,96K+350,0000300109600J,NE,N,4,4
VD-N3-S-37.830-M-RS,NFB-NR,0,121.469,24.9807,國道3號,37K+830,0000300003700F,SW,S,4,4
VD-N3-S-196-I-WS-1X-南下入口2,NFB-CR,0,120.5583176,24.1058502,國道3號,196K+000,0000301037070N,E,S,2,2
VD-N5-N-30-L-頭城-台2庚-1-IMAGE,NFB-PL,0,121.79313,24.83874,台2庚線,30K+000,3000270000349G,W,E,3,3
VD-N5-N-3.943-M-LOOP,NFB-PL,0,121.64667,25.009275,國道5號,3K+943,0000500100380F,NW,N,2,2
VD-N3-S-191-I-WS-22-南下入口1-龍井,NFB-CR,0,120.5180572,24.14013683,國道3號,191K+000,0000301036070N,SE,S,1,1
VD-N3-N-277.435-M-Loop,NFB-SR,0,120.535,23.607777,國道3號,277K+435,0000300127750P,NE,N,3,3
VD-N1-S-68.050-M-LOOP,NFB-NR,0,121.16765,24.918406,國道1號,68K+050,0000100006800H,S,S,3,3
VD-N10-W-12.862-N-Loop,NFB-SR,0,120.372246,22.756763,國道10號,12K+862,0001000101230E,SW,W,3,3
VD-N3-N-162.721-M-RS,NFB-CR,0,120.65599,24.345388,國道3號,162K+721,0000300116200B,NE,N,3,3
VD-N3-S-276-R-WS-1-Loop,NFB-SR,0,120.54015,23.60985,國道3號,276K+000,0000301086000P,SW,S,1,1
VD-N4-W-26-O-ES-21-環道4,NFB-CR,0,120.71821,24.215193,國道4號,26K+000,0000401108010B,NE,W,1,1
VD-N1-S-286.820-M-Loop,NFB-SR,0,120.29953,23.322538,國道1號,286K+820,0000100028600D,SW,S,3,3
VD-N1-N-15.740-M-LOOP,NFB-NR,0,121.604225,25.064371,國道1號,15K+740,0000100101550A,E,N,3,3
VD-N3-S-31-I-ES-22-安坑,NFB-NR,0,121.52367,24.96818,國道3號,31K+000,0000301010120F,N,S,2,2
VD-N1H-S-23.990-M-LOOP,NFB-NR,0,121.52467,25.075676,國道1號汐止五股高架道路,23K+990,00001A0002400A,W,S,2,2
VD-N3-N-242.461-M-RS,NFB-CR,0,120.69744,23.808893,國道3號,242K+461,0000300124200M,N,N,3,3
VD-N3-S-424-O-NW-1-Loop,NFB-SR,0,120.528581,22.493167,國道3號,424K+000,0000301072000T,S,S,2,2
VD-N4-E-20.657-M-RS,NFB-CR,0,120.74788,24.247747,國道4號,20K+657,0000400002040B,SW,E,2,2
VD-N3-S-191-O-NE-21-南下出口-和美,NFB-CR,0,120.5202129,24.14090735,國道3號,191K+000,0000301036020N,SE,S,1,1
VD-N6-E-3-O-WE-1-東行出口,NFB-CR,0,120.6878496,24.01665536,國道6號,3K+000,0000601002000B,SE,E,1,1
VD-N1-N-357.186-N-Loop,NFB-SR,0,120.333405,22.724707,國道1號,357K+186,0000100135700E,N,N,3,3
VD-N3-N-299.175-M-Loop,NFB-SR,0,120.4776448,23.43713833,國道3號,299K+175,0000300129920Q,NE,N,3,3
VD-N3-S-419.457-M-Loop,NFB-SR,0,120.5189738,22.53445391,國道3號,419K+457,0000300042000T,S,S,2,2
VD-N3-S-346-I-WS-21-Loop,NFB-SR,0,120.3237085,23.06522836,國道3號,346K+000,0000301062040D,W,S,1,1
VD-N3-S-50-I-WS-21-三鶯,NFB-NR,0,121.35772,24.9393,國道3號,50K+000,0000301014020F,S,S,1,1
VD-N10-W-19-I-SW-1A-Loop,NFB-SR,0,120.4266795,22.78617342,國道10號,19K+000,0001001105030E,NW,W,1,1
VD-N3-N-212.744-M-LOOP,NFB-CR,0,120.67716,24.039457,國道3號,212K+744,0000300121220B,N,N,4,4
VD-N3-S-366.505-M-Loop,NFB-SR,0,120.352222,22.905555,國道3號,366K+505,0000300036700D,SE,S,3,3
VD-N1-N-338.070-N-Loop,NFB-SR,0,120.27613,22.885305,國道1號,338K+070,0000100133800E,NW,N,3,3
VD-N3-N-130-O-SE-1-北上出口,NFB-CR,0,120.783971,24.59519711,國道3號,130K+000,0000301129000K,NE,N,1,1
VD-N3-N-268-I-EN-34,NFB-CR,0,120.5784937,23.66988455,國道3號,268K+000,0000301152000P,N,N,1,1
VD-N1-S-117.150-M-造橋南地磅,NFB-CR,0,120.87709,24.64803,國道1號,117K+150,0000100011700K,SW,S,1,1
VD-N3-S-220.101-M-RS,NFB-CR,0,120.65227,23.981644,國道3號,220K+101,0000300022000M,S,S,4,4
VD-N4-E-9-I-SE-1X-東向入口2,NFB-CR,0,120.668632,24.27624535,國道4號,9K+000,0000401003030B,E,E,1,1
VD-N3-N-312.634-M-Loop,NFB-SR,0,120.436944,23.338888,國道3號,312K+634,0000300131300D,NE,N,3,3
VD-N3-S-52.920-M-LOOP,NFB-NR,0,121.33793,24.937359,國道3號,52K+920,0000300005200F,W,S,5,5
VD-N1-S-7.580-M-RS,NFB-NR,0,121.68049,25.086,國道1號,7K+580,0000100000740F,W,S,3,3
VD-N2A-W-0.980-M-LOOP,NFB-NR,0,121.207344,25.06767,國道2甲,0K+980,0000210100061H,NW,W,3,3
VD-N3-N-207-O-SE-21-北上出口-台中,NFB-CR,0,120.6470447,24.07024487,國道3號,207K+000,0000301139010B,N,N,1,1
VD-N3-S-36.140-N-LOOP,NFB-NR,0,121.48227,24.989311,國道3號,36K+140,0000300003600F,W,S,3,3
VD-N1-N-334.020-M-Loop,NFB-SR,0,120.26007,22.918617,國道1號,334K+020,0000100133400D,N,N,3,3
VD-N1-S-284-R-WS-1-Loop,NFB-SR,0,120.3104929,23.3386697,國道1號,284K+000,0000101084010D,SW,S,1,1
VD-N1-S-16-O-NW-1B-內湖-成功路,NFB-NR,0,121.59286,25.064417,國道1號,16K+000,0000101010060A,W,S,2,2
VD-N1-S-62-I-WS-1B-中壢-匝道,NFB-NR,0,121.199455,24.956913,國道1號,62K+000,0000101022030H,S,S,1,1
VD-N3-N-222.061-M-RS,NFB-CR,0,120.64957,23.96462,國道3號,222K+061,0000300122200M,N,N,5,5
VD-N3-N-222-I-EN-北上入口-中興系統,NFB-CR,0,120.65189,23.962162,國道3號,222K+000,0000301144020M,N,N,1,1
VD-N3-N-144.585-N-LOOP,NFB-CR,0,120.704796,24.495165,國道3號,144K+585,0000300114400K,N,N,3,3
VD-N1-N-186.150-M-RS,NFB-CR,0,120.6097,24.113503,國道1號,186K+150,0000100118600B,E,N,4,4
VD-N1-N-270.320-N-Loop,NFB-SR,0,120.369255,23.44756,國道1號,270K+320,0000100127000Q,NE,N,3,3
VD-N1-S-4.830-M-LOOP,NFB-NR,0,121.700676,25.097689,國道1號,4K+830,0000100000400C,W,S,3,3
VD-N3-N-207-I-WN-22Y-北上入口3-烏日,NFB-CR,0,120.646626,24.06941423,國道3號,207K+000,0000301139050B,NE,N,1,1
VD-N3-S-25.720-M-LOOP,NFB-NR,0,121.563934,24.977558,國道3號,25K+720,0000300002500A,W,S,3,3
VD-N1-N-323.825-M-RS,NFB-SR,0,120.24859,23.008318,國道1號,323K+825,0000100132300D,N,N,3,3
VD-N3-S-207-O-NW-1-南下出口,NFB-CR,0,120.6434877,24.06831486,國道3號,207K+000,0000301039000B,SE,S,1,1
VD-N3-S-407-I-WS-2-Loop,NFB-SR,0,120.535806,22.63525,國道3號,407K+000,0000301069020T,S,S,1,1
VD-N1-S-319-O-NE-2-Loop,NFB-SR,0,120.2500779,23.04217113,國道1號,319K+000,0000101063020D,S,S,2,2
VD-N3-N-68-I-WN-22-龍潭,NFB-NR,0,121.22289,24.86041,國道3號,68K+000,0000301118030H,W,N,1,1
VD-N1-S-93.750-N-LOOP,NFB-NR,0,121.00889,24.800547,國道1號,93K+750,0000100009340O,S,S,3,3
VD-N2-E-10.800-M-LOOP,NFB-NR,0,121.28232,25.004904,國道2號,10K+800,0000200001000H,S,E,4,4
VD-N1-N-315-I-EN-21X-Loop,NFB-SR,0,120.2494538,23.07823861,國道1號,315K+000,0000101162060D,NE,N,1,1
VD-N3-S-67.000-M-LOOP,NFB-NR,0,121.23445,24.86586,國道3號,67K+000,0000300006600H,SW,S,3,3
VD-N1-S-95-O-NW-21A-新竹,NFB-NR,0,121.0087,24.80021,國道1號,95K+000,0000101029010O,S,S,1,1
VD-N3-N-267.950-N-LOOP,NFB-CR,0,120.58149,23.672789,國道3號,267K+950,0000300126800P,NE,N,3,3
VD-N3-N-311-O-SE-2-Loop,NFB-SR,0,120.440222,23.346917,國道3號,311K+000,0000301157010D,NE,N,1,1
VD-N3-N-262.595-M-RS,NFB-CR,0,120.60346,23.716139,國道3號,262K+595,0000300126200P,N,N,3,3
VD-N6-E-24.402-M-RS,NFB-CR,0,120.87623,23.976788,國道6號,24K+402,0000600002430M,E,E,2,2
VD-N1K-E-2.204-M-RS,NFB-SR,0,120.3177665,22.57407441,高雄港聯外高架道路,2K+204,6250670300030E,SE,SE,2,2
VD-N5-N-54-R-O-1-蘇澳服務區-LOOP,NFB-PL,0,121.8151528,24.6219477,國道5號,54K+000,0000501107030G,W,N,1,1
VD-N3-S-404.501-M-Loop,NFB-SR,0,120.55452,22.660774,國道3號,404K+501,0000300040500T,SW,S,2,2
VD-N1-N-69-I-EN-楊梅-匝道,NFB-NR,0,121.1662,24.909138,國道1號,69K+000,0000101125030H,NW,N,1,1
VD-N3-S-133.806-M-RS,NFB-CR,0,120.762405,24.57451,國道3號,133K+806,0000300013300K,S,S,3,3
VD-N1H-N-25.540-M-LOOP,NFB-NR,0,121.50969,25.077835,國道1號汐止五股高架道路,25K+540,00001A0102500A,E,N,3,3
VD-N3-N-202-I-WN-22-北上入口-彰化,NFB-CR,0,120.60225,24.09411,國道3號,202K+000,0000301138150N,NW,N,1,1
VD-N1-N-49-O-SW-21B-桃園-蘆興南路,NFB-NR,0,121.2888467,25.03133601,國道1號,49K+000,0000101118120H,NE,N,2,2
VD-N3-S-209-I-WS-1X-南下入口2,NFB-CR,0,120.6634747,24.06433506,國道3號,209K+000,0000301040010B,E,S,2,2
VD-N5-S-44.202-M-LOOP,NFB-PL,0,121.78945,24.710823,國道5號,44K+202,0000500004400G,S,S,2,2
VD-N1H-S-46.450-M-RS,NFB-NR,0,121.32,25.0485,國道1號五股楊梅高架道路,46K+450,00001B0004600H,SW,S,3,3
VD-N2-W-11-O-ES-22-南桃園,NFB-NR,0,121.28362,24.998245,國道2號,11K+000,0000201105020H,N,W,1,1
VD-N1-S-264-I-ES-3-Loop,NFB-SR,0,120.3893349,23.49305591,國道1號,264K+000,0000101055110Q,SW,S,1,1
VD-N1-N-28.670-M-LOOP,NFB-NR,0,121.479324,25.073263,國道1號,28K+670,0000100102800F,E,N,4,4
VD-N3-N-10-I-WN-汐止系統-1N3N,NFB-NR,0,121.64148,25.07142,國道3號,10K+000,0000301103090F,NE,N,2,2
VD-N3-N-156-O-SE-21-北上出口-三義,NFB-CR,0,120.6699,24.395536,國道3號,156K+000,0000301131020K,E,N,1,1
VD-N1-S-252.010-M-Loop,NFB-SR,0,120.43474,23.599295,國道1號,252K+010,0000100025200Q,S,S,3,3
VD-N3-S-102.000-M-RS,NFB-NR,0,120.97516,24.75772,國道3號,102K+000,0000300010120J,W,S,4,4
VD-N1-S-264-O-NW-21-Loop,NFB-SR,0,120.3890881,23.49584538,國道1號,264K+000,0000101055030Q,W,S,1,1
VD-N3-N-194.293-M-RS,NFB-CR,0,120.53466,24.120605,國道3號,194K+293,0000300119400N,NW,N,3,3
VD-N1H-S-30.520-M-LOOP,NFB-NR,0,121.46117,25.075687,國道1號汐止五股高架道路,30K+520,00001A0003000F,W,S,3,3
VD-N10-E-0-I-SE-1-Loop,NFB-SR,0,120.313179,22.67946,國道10號,0K+000,0001001001000E,E,E,1,1
VD-N1-S-236-I-ES-1-南下入口-斗六,NFB-CR,0,120.4702598,23.73404907,國道1號,236K+000,0000101050050P,SE,S,1,1
VD-N3-N-217-O-SE-1A-北上出口,NFB-CR,0,120.65175,24.003445,國道3號,217K+000,0000301143000M,NE,N,1,1
VD-N10-E-19.392-N-Loop,NFB-SR,0,120.42486,22.782398,國道10號,19K+392,0001000001900E,NE,E,2,2
VD-N3-N-409.708-M-Loop,NFB-SR,0,120.5325,22.619722,國道3號,409K+708,0000300141000T,N,N,2,2
VD-N3-N-209-I-EN-1-北上入口1,NFB-CR,0,120.6577207,24.06708133,國道3號,209K+000,0000301140000B,W,N,2,2
VD-N3-N-20.540-N-LOOP,NFB-NR,0,121.59559,25.003855,國道3號,20K+540,0000300102040A,N,N,3,3
VD-N1-S-203.170-M-LOOP,NFB-CR,0,120.51735,24.024158,國道1號,203K+170,0000100020300N,S,S,3,3
VD-N3K-N-3.440-M-LOOP,NFB-NR,0,121.71631,25.14059,台2己線,3K+440,3000260100402C,NE,E,2,2
VD-N1-S-192-I-ES-1X-南下入口2,NFB-CR,0,120.5536968,24.10115853,國道1號,192K+000,0000101044040N,SW,S,2,2
VD-N3-N-379.790-M-Loop,NFB-SR,0,120.4237612,22.81340223,國道3號,379K+790,0000300138000E,N,N,3,3
VD-N6-W-3.472-M-LOOP,NFB-CR,0,120.701706,24.010378,國道6號,3K+472,0000600100390B,NW,W,2,2
VD-N1-S-374-O-NW-1-RS,NFB-SR,0,120.3158548,22.5771555,國道1號,374K+000,0000101076040E,W,S,1,1
VD-N3-N-50.380-N-LOOP,NFB-NR,0,121.36158,24.94006,國道3號,50K+380,0000300105010F,NE,N,4,4
VD-N10-E-4.919-M-Loop,NFB-SR,0,120.355277,22.687222,國道10號,4K+919,0001000000400E,NE,E,3,3
VD-N3-S-47.390-M-RS,NFB-NR,0,121.386986,24.951996,國道3號,47K+390,0000300004730F,W,S,4,4
VD-N1-N-372-O-SE-1-Loop,NFB-SR,0,120.33514,22.590902,國道1號,372K+000,0000101175040E,NE,N,2,2
VD-N1-S-139-O-SW-21-銅鑼科學園區,NFB-CR,0,120.7847615,24.47617512,國道1號,139K+000,0000101034010K,SW,S,1,1
VD-N1-N-33.100-M-LOOP,NFB-NR,0,121.436,25.0685,國道1號,33K+100,0000100103310F,E,N,4,4
VD-N1K-E-2.100-M-RS,NFB-SR,0,120.3170988,22.57485443,高雄港聯外高架道路,2K+100,6250670300030E,SE,SE,2,2
VD-N3-N-62-I-WN-大溪系統-T66E3N,NFB-NR,0,121.2624,24.893694,國道3號,62K+000,0000301017040H,S,S,2,2
VD-N1H-N-67.500-M-LOOP,NFB-NR,0,121.17002,24.92269,國道1號五股楊梅高架道路,67K+500,00001B0106700H,NE,N,2,2
VD-N1-N-217.650-M-LOOP,NFB-CR,0,120.49576,23.896097,國道1號,217K+650,0000100121700N,N,N,3,3
